Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,Complexity,Story point estimate,Labels,Labels,Labels,Depends On,Description
Story,SPARK-MEAS-G01,SPARK-MEAS-G01 · Measurement field resolvers (13),,Measurement → plm-product DGS migration,G,Medium,3,dgs-migration,measurement,field-resolver,"SPARK-MEAS-A02, SPARK-MEAS-A04","**Current Behaviour (field table in [02](./02-resolver-analysis.md)):** `access`/`currentUserPermissions`
(ACL — context only), `businessPartners` (loadBps), `createdBy`/`updatedBy` (`getUserByIDOrNullIfNotFound`),
`product` (PID-prefixed → internal `product.getByID`), `workspaces` (`getWorkspacesByIdsV2` or null),
`status` (`{code:statusId, description:statusName}` computed), `updatedFromResource` (switch type='sample' →
`sampleV2.getSampleById`), `measurementTemplates` (`measurementTemplate.getMeasurementTemplatesByIds(...).content`),
`sizeTemplate` (`sizeTemplate.getSizeTemplates([id])[0]`), `tightFitTemplate` (`tightFit.getTightFitByIdAndVersion({id,version})`),
`participantDetails` (`getUserGroup`).
**EXT:** 🟡 workspaceV2/sampleV2/measurementTemplate/sizeTemplate/tightFit; 🔵 vmm/user-profile.
**Target DGS Implementation:** one `@DgsData` set; sibling fields → federated references; `product` internal; `status` computed; `updatedFromResource` switch preserved (only `sample` realized).
**Files:** `dataFetcher/MeasurementFieldDataFetcher.kt`. **Dependencies:** A02, A04.
**Acceptance Criteria:** 1. All 13 fields resolve. 2. `product` null when `resourceId` not `PID*`. 3. `status` = `{statusId, statusName}`. 4. `workspaces` empty → null. 5. `updatedFromResource` resolves only for `type==='sample'`.
**Test Cases:** ☐ Unit: product PID branch ☐ Unit: status computed ☐ Unit: updatedFromResource switch ☐ Unit: empty workspaces ☐ Integration: federated `Measurement { measurementTemplates { id } }`."
Story,SPARK-MEAS-G02,SPARK-MEAS-G02 · SampleMeasurementSet field resolvers (2),,Measurement → plm-product DGS migration,G,Low,2,dgs-migration,measurement,field-resolver,"SPARK-MEAS-A02, SPARK-MEAS-A04","**Current Behaviour (`:165-174`):** `createdBy` (`getUserByIDOrNullIfNotFound`), `measurementSizeId` (`measurementSize && measurementSize.code` — computed).
**Target DGS Implementation:** 2 `@DgsData` fields.
**Acceptance Criteria:** 1. `createdBy` resolves by user id (null id → null). 2. `measurementSizeId` = `measurementSize.code`.
**Test Cases:** ☐ Unit: createdBy ☐ Unit: measurementSizeId computed."
Story,SPARK-MEAS-G03,SPARK-MEAS-G03 · Test coverage & parity,,Measurement → plm-product DGS migration,G,Medium,3,dgs-migration,measurement,tests,"SPARK-MEAS-B01, SPARK-MEAS-C01, SPARK-MEAS-E01, SPARK-MEAS-G01","**Target DGS Implementation:** ≥80% unit coverage; parity fixtures for the 7 queries + 8 mutations + `updateMeasurement` 3 fixtures + the relationship path.
**Acceptance Criteria:** 1. Unit ≥80%. 2. Parity green for reads/writes incl. `getMeasurements` relationship path. 3. `updateMeasurement` failure path covered.
**Test Cases:** ☐ Parity: 15 op fixtures ☐ Unit: updateMeasurement failure ☐ Load: p95 parity for `getMeasurementByIds`, `getMeasurements`.

---

## 4. Risk Register
| Risk | Likelihood | Impact | Mitigation | Owner |
|---|---|---|---|---|
| `updateMeasurement` 2-step non-atomic write | Medium | Medium | E01 failure strategy | Tech Lead |
| `getMeasurements` relationship dependency 🔴 | Medium | Medium | Sequence relationship federation | Platform |
| `updateMeasurementAccess` polymorphic input | Low | Low | Tagged `MeasurementAccessInput` (D02) | Backend Eng |
| `updateMeasurementComponentStatus` no JWT | Low | Low | Confirm backend enforces | PO |
| F01 internal (same subgraph, depends on Product type); F02 federated (sample DGS) | Low | Low | Sequence F01 after product A02; F02 after sample migrates | Tech Lead |

## 5. Summary
- **Stories:** 24 (A:4 · B:5 · C:2 · D:7 · E:1 · F:2 · G:3).
- **Critical path:** A01→A02→A04→E01; A04→C01.
- **Highest risk:** `updateMeasurement` 2-step write; relationship dependency in `getMeasurements`.
- **Independent of federation:** ships before F01/F02.

---
**Phase Completed:** Phase 4 · **Domain:** `measurement`."
Epic,,BOM → plm-product DGS migration,BOM → plm-product DGS migration,,,,,dgs-migration,bom,epic,,Epic for the bom domain migration to the plm-product DGS.
Story,SPARK-BOM-A01,SPARK-BOM-A01 · Schema skeleton + DGS module + DateTime scalar,,BOM → plm-product DGS migration,A,Low,2,dgs-migration,bom,schema,,"**As a** DGS migration engineer **I want** the `bom.graphqls` skeleton with the federation v2.3 header and
the `DateTime` scalar wired **so that** all later BOM type/resolver work compiles on a stable base.

**Current Behaviour:** No DGS exists (green-field). Schema is translated from `code/schemas/SPARK_Bom.txt` — see
[03-schema.graphql](./03-schema.graphql).

**Target DGS Implementation:** Create `bom.graphqls` with `@link(url:""https://specs.apollo.dev/federation/v2.3"", import:[""@key"",""@extends"",""@external"",""@shareable"",""@requires""])`, `scalar DateTime`, empty `extend type Query`/`Mutation`. Wire `DateTime → Instant` in `ScalarConfig.kt`.

**Files to Create / Modify:** `schema/bom.graphqls`; `config/ScalarConfig.kt`.
**Dependencies:** None.
**Acceptance Criteria:**
1. `./gradlew generateJava` passes with the empty schema.
2. `DateTime` round-trips ISO-8601 UTC.
3. PR passes schema lint.
**Test Cases:** ☐ Unit: schema compiles ☐ Unit: `DateTime` serde round-trip."
Story,SPARK-BOM-A02,SPARK-BOM-A02 · Define all owned BOM types + inputs,,BOM → plm-product DGS migration,A,Medium,3,dgs-migration,bom,schema,SPARK-BOM-A01,"**As a** DGS migration engineer **I want** all owned BOM types + 16 input types defined **so that** field
resolvers and mutations have a stable contract.

**Current Behaviour:** ~34 owned types (2 entities, 7 material impls, 5 impression impls, value types) +
16 inputs — all listed in [03-schema.graphql §4–§5](./03-schema.graphql).

**Target DGS Implementation:** Port every owned type from `03-schema.graphql`. Apply `@key(fields:""id"")`
to `Bom` and `Bom_Unified` only. Apply `@shareable` to `CodeDescription`, `UnitsOfMeasure`, `Paging`,
`ValueWithUnit`. Do **not** add `@key` to embedded value types.

**Files to Create / Modify:** `schema/bom.graphqls`.
**Dependencies:** A01.
**Acceptance Criteria:**
1. All owned types + inputs from `03-schema.graphql` present.
2. `@key` only on `Bom`/`Bom_Unified`; `@shareable` on the 4 shared value types.
3. `./gradlew generateJava` passes.
**Test Cases:** ☐ Unit: schema validates ☐ Unit: `Bom` entity resolves via federation stub."
Story,SPARK-BOM-A03,SPARK-BOM-A03 · Add external stubs (platform + sibling DGS),,BOM → plm-product DGS migration,A,Low,2,dgs-migration,bom,schema,SPARK-BOM-A01,"**As a** DGS migration engineer **I want** the 23 external stub types defined with `@extends @external`
**so that** BOM fields can reference gateway-stitched and sibling-DGS types without schema errors.

**Current Behaviour:** BOM references 1 platform type (`VMM_BusinessPartner`) + 22 sibling-DGS types
(see [03-schema.graphql §1–§2](./03-schema.graphql)).

**Target DGS Implementation:** Add each stub as `type X @extends @key(fields:""id"") { id: ID! @external }`.
**Files to Create / Modify:** `schema/bom.graphqls`.
**Dependencies:** A01.
**Acceptance Criteria:**
1. All 23 stubs compile; Hive Gateway composes the subgraph without type conflicts.
2. No stub carries a body beyond its `@key` field(s).
**Test Cases:** ☐ Unit: schema compiles with external refs ☐ Integration: gateway resolves a `VMM_BusinessPartner` stub for a bom query."
Story,SPARK-BOM-A04,SPARK-BOM-A04 · @DgsTypeResolver for the 2 BOM interfaces (7+5 impls),,BOM → plm-product DGS migration,A,Medium,3,dgs-migration,bom,field-resolver,SPARK-BOM-A02,"**As a** DGS migration engineer **I want** type resolvers for `BomMaterialInterface` (7 impls) and
`BomImpressionDetailsInterface` (5 impls) **so that** polymorphic material/impression lists resolve to the
correct concrete type.

**Current Behaviour (from Phase 2 — C3 / C11):**
- Material: switch on `material.materialCategory.code` → 4→Trim, 6→Wash, 2→Fabric, 15→Combination,
  16→FabricSpec, {10,11,12,13,14,17–24}→Packaging, **default (1,5,9)→BomMaterial**.
- Impression: switch on `impression.type` → 603→Trim, 605→TrimZipper, 604→Wash, 602→Fabric, **default 601→Base**.

**Target DGS Implementation:** Two `@DgsTypeResolver(name=...)` functions mirroring the switches. Keep the
default branches exactly (HUB code 9 must fall through to `BomMaterial`). Source the category codes from a
`BomConstants.kt` enum (replaces the resolver's `MATERIAL_CATEGORY_ID` — fixes the circular import).

**Files to Create / Modify:** `dataFetcher/BomTypeResolvers.kt`; `model/BomConstants.kt`.
**Dependencies:** A02.
**Acceptance Criteria:**
1. Each `materialCategory.code` maps to the type in the table above; unknown codes → `BomMaterial`.
2. Each impression `type` maps correctly; unknown → `BomBaseImpressionDetails`.
3. `BomConstants` holds all 21 category codes + 5 impression codes (verify values against backend).
**Test Cases:** ☐ Unit: all 7 material codes + default ☐ Unit: all 5 impression codes + default."
Story,SPARK-BOM-A05,SPARK-BOM-A05 · BomService Kotlin port (17 REST methods),,BOM → plm-product DGS migration,A,Medium,3,dgs-migration,bom,service,SPARK-BOM-A01,"**As a** DGS migration engineer **I want** `BomService` ported to Kotlin **so that** data fetchers delegate
to typed service calls instead of Node loaders.

**Current Behaviour (from Phase 2 — S1):** 17 methods against base
`{spark-product}/enterprise_product_development_products/bom/v1` + `/masterData`. See the table in
[02-resolver-analysis.md §Service Classes](./02-resolver-analysis.md). Requests use `deepToSnakeCase`,
responses `deepToCamelCase`. `addBom`/`updateBom` prime the read cache (`primeKey: humanId`);
`updateBom` sets `omitParamsInBody: true`. **ACL note (context):** read/write of a specific bom curries a
capability token because the backend authorizes per-resource access — ACL is ignored here.

**Target DGS Implementation:** `BomClient` Feign interface (one method per REST endpoint) + `BomService`
delegating to it. Jackson `SnakeCaseStrategy` for request/response. Master-data methods (`getBomStatus`,
`getBomMaterialTypes`, packaging master data) annotated `@Cacheable(""bomMasterData"")`. Preserve
`omitParamsInBody` (don't send `humanId` in the PUT body). Confirm the fate of 3 unused methods
(`getActiveBomsByProductIdAndBomType`, `getBomVersionsById`, `getBomVersion`) before deleting.

**Files to Create / Modify:** `service/BomService.kt`; `client/BomClient.kt`; `model/BomDto.kt` (+ master-data DTOs).
**Dependencies:** A01.
**Acceptance Criteria:**
1. All 17 method signatures present; each maps to the verb/path in §Service Classes.
2. Jackson converts camelCase ↔ snake_case both directions.
3. Master-data methods are `@Cacheable`; cache hit on second call.
4. PUT `updateBom` omits `humanId` from the body.
5. 3 unused methods either ported with a `// TODO confirm cross-domain caller` or removed per PO decision.
**Test Cases:** ☐ Unit: `getBomByIds` builds `GET …/bom/v1?ids=` ☐ Unit: snake/camel mapping ☐ Unit: master-data cache hit.

---

### Phase B — Core Reads (one query per story)"
Story,SPARK-BOM-B01,SPARK-BOM-B01 · getBomByIds data fetcher,,BOM → plm-product DGS migration,B,Low,2,dgs-migration,bom,query,"SPARK-BOM-A02, SPARK-BOM-A05","**As a** DGS migration engineer **I want** the `getBomByIds` query **so that** clients can fetch boms by id list.

**Current Behaviour (Q1):** if `ids` empty → `[]`; else `GET {base}/…/bom/v1?ids={ids}` → `deepToCamelCase`.
**ACL note (context):** current impl gets a capability token for `ids` because boms are resource-scoped; ACL ignored in DGS.

**Target DGS Implementation:** `@DgsQuery fun getBomByIds(ids): List<Bom>` → `bomService.getByIds(ids)`.
Add a request-scoped `BomDataLoader` keyed on id (the source isn't batched — improve here). Empty list → `[]`.
**Files to Create / Modify:** `dataFetcher/BomQueryDataFetcher.kt` (+ `dataloader/BomDataLoader.kt`).
**Dependencies:** A02, A05.
**Acceptance Criteria:**
1. `getBomByIds([""B1"",""B2""])` returns mapped `Bom` objects from the REST list endpoint.
2. Empty `ids` → returns `[]` with **no** REST call.
3. Response snake_case → camelCase per schema.
**Test Cases:** ☐ Unit: happy path 2 ids ☐ Unit: empty ids → no REST call ☐ Integration: query via DGS test client."
Story,SPARK-BOM-B02,SPARK-BOM-B02 · getBomDataV2 data fetcher,,BOM → plm-product DGS migration,B,Low,2,dgs-migration,bom,query,"SPARK-BOM-A02, SPARK-BOM-A05","**As a** DGS migration engineer **I want** `getBomDataV2` **so that** callers needing the smaller
`Bom_Unified` projection are served.

**Current Behaviour (Q2):** identical REST call to B01; only the return type differs (`Bom_Unified` ⊆ `Bom`).
**Target DGS Implementation:** `@DgsQuery getBomDataV2(ids): List<Bom_Unified>` reusing `bomService.getByIds`;
map to `Bom_Unified`. Confirm `Bom_Unified` is a strict field subset.
**Files / Dependencies:** `BomQueryDataFetcher.kt`; A02, A05.
**Acceptance Criteria:**
1. Returns `Bom_Unified` for the same REST payload as B01.
2. Empty ids → `[]`.
3. No field present on `Bom_Unified` that is absent from the REST response.
**Test Cases:** ☐ Unit: maps to `Bom_Unified` ☐ Unit: empty ids ☐ Parity: B01 vs B02 share source data."
Story,SPARK-BOM-B03,SPARK-BOM-B03 · getBomStatus (cacheable master data),,BOM → plm-product DGS migration,B,Low,2,dgs-migration,bom,query,SPARK-BOM-A05,"**Current Behaviour (Q3):** `GET {base}/masterData?name=BomStatus`; transform `{key:value}` map → `[{code,description}]`. No ACL.
**Target DGS Implementation:** `@DgsQuery getBomStatus(): List<CodeDescription>` → `@Cacheable(""bomMasterData"", key=""'status'"")` service method that maps the map to the list.
**Files / Dependencies:** `BomQueryDataFetcher.kt`; A05.
**Acceptance Criteria:** 1. Returns `[{code,description}]` from the status map. 2. Second call served from cache (no REST). 3. Map key→`code`, value→`description`.
**Test Cases:** ☐ Unit: map→list ☐ Unit: cache hit ☐ Integration: query returns statuses."
Story,SPARK-BOM-B04,SPARK-BOM-B04 · getBomByParentId data fetcher,,BOM → plm-product DGS migration,B,Low,2,dgs-migration,bom,query,SPARK-BOM-A05,"**Current Behaviour (Q4):** `GET {base}/…/bom/v1/byProductId/{parentId}` → sort `content` by `createdAt` DESC (client-side) → `{content}`. **ACL note (context):** capability token for `parentId`; ignored in DGS.
**Target DGS Implementation:** `@DgsQuery getBomByParentId(parentId): BomPaged`. **PO decision B04:** push the
sort to the backend; until then replicate `sortedByDescending { it.createdAt }`. Return `BomPaged{content}`.
**Files / Dependencies:** `BomQueryDataFetcher.kt`; A05.
**Acceptance Criteria:** 1. Returns boms for `parentId` sorted `createdAt` DESC. 2. Empty → `{content: []}`. 3. Sort location documented (client vs backend).
**Test Cases:** ☐ Unit: sort order ☐ Unit: empty ☐ Integration: query via DGS client."
Story,SPARK-BOM-B05,SPARK-BOM-B05 · getBomMaterialTypes (merge with Material Hub),,BOM → plm-product DGS migration,B,Medium,3,dgs-migration,bom,query,SPARK-BOM-A05,"**Current Behaviour (Q5):** load bom material types (`GET …/master_data/bom_material_types[?ids]`) **and**
`materialHub.getHubMaterialTypes` (today sequential), concat; map each hub type →
`{code:9, description:type, bomType:{code:1,description:'Product'}, libraryLink:true, freeText:true}`.
**EXT Service Calls:** **EXT** → key: `materialHub` · severity: 🟡 — hub material type list to merge into bom types.
**Target DGS Implementation:** `@DgsQuery getBomMaterialTypes(ids): List<BomMaterialType>`. Fetch both
sources **in parallel** (`coroutineScope`), concat, synthesize hub rows as above. Hub fetch via federated
`materialHub` reference or a `MaterialHubClient`.
**Files / Dependencies:** `BomQueryDataFetcher.kt`; A05.
**Acceptance Criteria:** 1. Returns bom types + synthesized hub types. 2. Hub rows carry `code=9, libraryLink=true, freeText=true, bomType={1,'Product'}`. 3. The two fetches run concurrently. 4. EXT hub failure → return bom types only (partial), logged.
**Test Cases:** ☐ Unit: merge shape ☐ Unit: hub synthesis fields ☐ Unit: hub failure → partial ☐ Integration."
