Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,Status,Description
Story,CLAIM-BE-D-04,(Claims) lockClaim [CLAIM-BE-D-04],,Federate BreakDown Product,D,XS,dgs-migration,claims,mutation,,B-01,To Do,"*Implementation Order:* 11 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* CLAIM-FE-003

*Current Behaviour:*
* (ACL context) token → `PUT {base}/{claimId}/lock`.

*Target:*
* `@DgsMutation → Claims`.

*Acceptance Criteria:*
1. locks the claim

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-D-05,(Claims) unlockClaim [CLAIM-BE-D-05],,Federate BreakDown Product,D,XS,dgs-migration,claims,mutation,,B-01,To Do,"*Implementation Order:* 12 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* CLAIM-FE-003

*Current Behaviour:*
* (ACL context) token → `PUT {base}/{claimId}/unlock`.

*Target:*
* `@DgsMutation → Claims`.

*Acceptance Criteria:*
1. unlocks the claim

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-E-01,(Claims) updateClaim (proxy ACL + multi-step write) [CLAIM-BE-E-01],,Federate BreakDown Product,E,L,dgs-migration,claims,complex,,"SPIKE-01, B-01, product (`PRODUCT-BE-E-00`, the shared `WriteSaga` module)",To Do,"*Implementation Order:* 13 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* CLAIM-FE-004

*Requires spike:* SPIKE-01 (Non-Atomic Write Saga) — see program spike

*Current Behaviour:*
* 1) `getUserPermissionsJWTByProxy({id:humanId, proxyIds:[parentId], basePermissions:true})` (proxy/external ACL path — context only); 2) if `workspaceContext.{add,remove}` non-empty → `workspaceAssociationHelper(CLAIM, humanId, add, remove)`; 3) `PUT {base}/{humanId}`; 4) **throw on `validationErrors`/`message`**. No rollback. - **EXT:** 🟡 workspaceV2.

*Target:*
* ordered steps + chosen failure strategy (**PO decision**). The proxy ACL is **context-only** (note it; build nothing).

*Acceptance Criteria:*
1. workspace assoc runs when present
2. body update + throw-on-error
3. partial-failure strategy

*Test Cases:*
* [ ] body-only
* [ ] +workspace
* [ ] validation-error→throw
* [ ] partial-failure
* [ ] Parity: DGS response matches spark-internal-graphql baseline

*Complex — broken into sub-tasks:* E-01-1 body PUT + workspace call · E-01-2 ACL proxy + orchestration

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-H-01,(Claims) Product.claims (federation contribution) [CLAIM-BE-H-01],,Federate BreakDown Product,H,M,dgs-migration,claims,entity-resolver,,"B-01, product",To Do,"*Implementation Order:* 18 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* None

*Target:*
* `extend type Product @key(fields:""id"") { claims(partnerIds:[String], includeClaims:Boolean): [Claims] }` with a `@DgsEntityFetcher`; the claims subgraph fills `Product.claims` over the gateway. **BLOCKED-BY:** the `Product` entity existing (plm-product Phase A) **and PRODUCT-BE-F-14** (product-side stub aligned to the `Claims` type name; `Claims.id` is synthesized from humanId so federation keys on `id` — federation-review/03 §R3, program decision 2026-07-17). For the reverse direction (`Claims.product` hydration) see PRODUCT-BE-H-06.

*Acceptance Criteria:*
1. `Product.claims` resolves via federation
2. parity vs the current in-gateway resolver

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-H-02,(Claims) ResourcesCount.claims (TechPack — claims side of PRODUCT-BE-H-04) [CLAIM-BE-H-02],,Federate BreakDown Product,H,XS,dgs-migration,claims,entity-resolver,,"B-01, product",To Do,"*Implementation Order:* 19 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* None

*Target:*
* `extend type ResourcesCount @key(fields:""productId partnerId"") { claims: [ID] }` with a `@DgsEntityFetcher`; fills the TechPack `claims` count. **BLOCKED-BY:** product TechPack facade (`PRODUCT-BE-E-03`/`F-05`) and PRODUCT-BE-F-14 (contract alignment).

*Acceptance Criteria:*
1. field resolves on the federated `ResourcesCount`; parity vs facade

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-G-01,(Claims) access + currentUserPermissions + participantDetails [CLAIM-BE-G-01],,Federate BreakDown Product,G,M,dgs-migration,claims,field-resolver,,B-01,To Do,"*Implementation Order:* 14 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* None

*Current Behaviour:*
* `access` → `accessControl.getPermissions([humanId])[0]`; `currentUserPermissions` → `getUserAccessUnencoded(humanId)[0]`; `participantDetails` → `getUserGroup(humanId)`. (ACL context.)

*Acceptance Criteria:*
1. each resolves; null-safe

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-G-02,(Claims) createdBy + updatedBy + businessPartner + designPartner [CLAIM-BE-G-02],,Federate BreakDown Product,G,M,dgs-migration,claims,field-resolver,,B-01,To Do,"*Implementation Order:* 15 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* None

*Current Behaviour:*
* users via 🟡 user-profile; `businessPartner` **3-way fallback** (`partnerId` || `{bpId:0,bpName:'Target'}` when no `dpPartnerId` || `dpPartnerId`); `designPartner` `dpPartnerId` or `{bpId:null,bpName:null}`.

*Target:*
* preserve every branch exactly.

*Acceptance Criteria:*
1. all 3 BP branches correct (incl. `bpId:0` Target)
2. null id → null user

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-G-03,(Claims) product + parentDetails (otherClaimBps / systemTeams / droppedPartnerIds) [CLAIM-BE-G-03],,Federate BreakDown Product,G,L,dgs-migration,claims,field-resolver,,"B-01, G-06",To Do,"*Implementation Order:* 20 of 20 (Claims backend, step 3)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* High — *Parallelizable:* No

*Depends On:*
* CLAIM-BE-B-01 — getClaims
* CLAIM-BE-G-06 — Shared value-type alignment

*Blocks:*
* None

*Current Behaviour:*
* `product` (🟡 product, only if `parentId` starts `'PID'`); `parentDetails` → - `product.getByID(parentId)` (the product feeds `ParentDetails`): `otherClaimBps` (🔴 search `getClaimsElastic` → partner ids), `systemTeams` (🔴 search `searchTeams` from product BPs; empty→`{content:[]}`), `droppedPartnerIds` (direct).

*Target:*
* federated product reference + search.

*Acceptance Criteria:*
1. `product` null when not `PID*`
2. `otherClaimBps`/`systemTeams` elastic queries match source; empty-BP → `{content:[]}`

*Test Cases:*
* [ ] product branch
* [ ] otherClaimBps
* [ ] systemTeams
* [ ] empty BPs

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-G-04,(Claims) workspaces + ClaimSubstantiate.substantiatedBy + ClaimDetails.claimName [CLAIM-BE-G-04],,Federate BreakDown Product,G,M,dgs-migration,claims,field-resolver,,B-01,To Do,"*Implementation Order:* 16 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* None

*Current Behaviour:*
* `workspaces` (🟡 workspaceV2 by `workspaceContext`); `substantiatedBy` (🟡 user-profile); `ClaimDetails.claimName` = `guestFacingClaim` (computed).

*Acceptance Criteria:*
1. each resolves; `workspaces` null when empty
2. `claimName` mirrors `guestFacingClaim`

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,CLAIM-BE-G-06,(Claims) Shared value-type alignment (@shareable instead of entity stubs) [CLAIM-BE-G-06],,Federate BreakDown Product,G,XS,dgs-migration,claims,field-resolver,,B-01,To Do,"*Implementation Order:* 17 of 20 (Claims backend, step 2)
*Domain:* Claims — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* CLAIM-BE-B-01 — getClaims

*Blocks:*
* CLAIM-BE-G-03 — product + parentDetails

*Target:*
* duplicate the value types `@shareable` in the claims schema (`ProductComponentStatus`, `CodeDescriptionOrder`, `ResourcePermissions` + `PermissionEntry`, `TeamPaged` + `Paging` + `Pageable`) field-for-field matching product's declarations; `TeamPaged.content` resolves to the `TeamV2` stub (same as product) rather than a claims-local type, since `@shareable` types must be identical across every subgraph that declares them or composition fails; contract test asserting shape equality with the product definitions.

*Acceptance Criteria:*
1. Claims subgraph composes with plm-product with zero `INVALID_FIELD_SHARING`/value-type conflicts
2. `statuses` / `currentUserPermissions` / `systemTeams` return locally-resolved data (parity vs the old gateway)
3. `TeamPaged.content: [TeamV2]` resolves against the claims elastic response (map result rows to `{teamId}` stubs); documented
4. Revisit note recorded for the phase-2 team subgraph (TeamV2 becomes its full entity then; today it is a stitched stub)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,IMPRESSION-BE-B-01,(Impression) searchImpressionsByProductId data fetcher [IMPRESSION-BE-B-01],,Federate BreakDown Product,B,XS,dgs-migration,impression,query,,,To Do,"*Implementation Order:* 1 of 7 (Impression backend, step 1)
*Domain:* Impression — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* No

*Depends On:*
* None

*Blocks:*
* IMPRESSION-BE-B-02 — getImpressionCountsByProductId data fetcher
* IMPRESSION-BE-D-01 — updateImpressions mutation
* IMPRESSION-BE-F-01 — Product.impressions / impressionCounts
* IMPRESSION-BE-G-01 — Impression field resolvers
* IMPRESSION-BE-G-02 — ImpressionCount.counts aggregation
* IMPRESSION-BE-G-04 — attachment entity reference
* IMPRESSION-FE-001
* IMPRESSION-FE-002

*Current Behaviour:*
* 1. `GET {base}/…/impressions/product/{id}?workspaceIds=…&partnerIds=…` → camelCase list. 2. `partnerIds` and `workspaceIds` forwarded as **repeated** query-string params. 3. `enableWorkspaceContextFiltering` is accepted but **not forwarded** to the backend today — intent must be confirmed.

*Target:*
* - **Annotation:** `@DgsQuery searchImpressionsByProductId(id, partnerIds, workspaceIds, enableWorkspaceContextFiltering): List<Impression>` - **Service:** `impressionService.searchByProductId(...)` → `ImpressionClient` GET with repeated params - **Request/Response mapping:** Jackson snake↔camel

*Acceptance Criteria:*
1. `searchImpressionsByProductId(id)` returns impressions list; empty product → `[]`
2. `partnerIds` and `workspaceIds` are forwarded as **repeated** query params (not CSV)
3. `enableWorkspaceContextFiltering` intent is documented in code (forwarded or intentionally ignored)
4. `./gradlew generateJava` passes and `DateTime` round-trips ISO-8601. *(One-time gate — verify once in this PR.)*

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,IMPRESSION-BE-B-02,(Impression) getImpressionCountsByProductId data fetcher [IMPRESSION-BE-B-02],,Federate BreakDown Product,B,XS,dgs-migration,impression,query,,B-01,To Do,"*Implementation Order:* 2 of 7 (Impression backend, step 2)
*Domain:* Impression — *Team:* Backend — *Owner:* BE-1
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* IMPRESSION-BE-B-01 — searchImpressionsByProductId data fetcher

*Blocks:*
* None

*Current Behaviour:*
* 1. Reuses the same REST search call as B-01 for `id`. 2. Returns the impressions list typed as `ImpressionCount`; the `counts` field (G-02) aggregates the list.

*Target:*
* - **Annotation:** `@DgsQuery getImpressionCountsByProductId(id): ImpressionCount` - Returns the search result as the `ImpressionCount` parent (G-02 computes the `counts` child field). - **PO decision required:** preserve list-as-parent contract, or switch to a computed `ImpressionCountResult`?

*Acceptance Criteria:*
1. Returns the impressions list as the `ImpressionCount` parent type
2. The contract decision (list-as-parent vs typed result) is recorded in story comments
3. Empty product → `counts` yields `totalCount: 0` (verified by G-02)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,IMPRESSION-BE-D-01,(Impression) updateImpressions mutation [IMPRESSION-BE-D-01],,Federate BreakDown Product,D,M,dgs-migration,impression,mutation,,B-01,To Do,"*Implementation Order:* 3 of 7 (Impression backend, step 2)
*Domain:* Impression — *Team:* Backend — *Owner:* BE-1
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* IMPRESSION-BE-B-01 — searchImpressionsByProductId data fetcher

*Blocks:*
* None

*Current Behaviour:*
* 1. `PUT {base}/…/impressions/product/{productId}` with body `{ impressionsToDelete, impressionsToUpdate }` (snake_case). 2. On `validationErrors || message` in the response → throw.

*Target:*
* - **Annotation:** `@DgsMutation updateImpressions(productId, productImpression): List<Impression>` - **Service:** `impressionService.update(...)` → `ImpressionClient` PUT (snake_case body, camelCase response) - **Error handling:** `validationErrors` or `message` field → throw `ImpressionValidationException` (typed, not a raw GraphQL error)

*Acceptance Criteria:*
1. PUT body includes both delete and update sets in snake_case
2. Response is mapped to camelCase and returned as `List<Impression>`
3. Backend `validationErrors` or `message` → typed `ImpressionValidationException` thrown (not a silent partial return)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
